ADDRESS1,ZIPCODE2,CITY,STATE,LATITUDE,LONGITUDE,STOREID,PREFIX,duplicate,check
400 rue Barkhoff,G8T9P5,Trois Rivieres,QC,46.3773,-72.551,17687,400 rue Ba,0,0
400 Rue Laverdure,J8C0A2,Ste-Agathe-Des-Monts,QC,48.425,-123.366,27209,400 Rue La,0,0
400 Sandwich St,N9V3L4,Amherstburg,ON,42.0967,-83.1095,20618,400 Sandwi,0,1
400 SANDWICH ST S,N9V3L4,Amherstburg,ON,46.3146,-79.4405,21181,400 SANDWI,1,1
4000 Boulevard des Récollets,G9A6K9,Trois Rivieres,QC,46.3329,-72.5728,17681,4000 Boule,0,0
4004 50 Ave,T9S1M2,Athabasca,AB,54.7211,-113.27,22028,4004 50 Av,0,0
4006 Johnston Road,V9Y5N3,Port Alberni,BC,49.2638,-124.794,22075,4006 Johns,0,0
400-7000 EMERALD DR,T8H0P5,Sherwood Park,AB,53.5686,-113.28,21208,400-7000 E,0,0
401 Boulevard Cure-Labelle,J7A3T2,Rosemere,QC,45.6328,-73.8171,17561,401 Boulev,0,1
401 Boulevard Cure-Labelle,J7A3T2,Rosemere,QC,45.639,-73.785,22760,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6328,-73.8171,24389,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.4032,-71.953,20458,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.422,-75.6391,21301,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6307,-73.8192,20771,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6307,-73.8192,23977,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6307,-73.8192,25242,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6307,-73.8192,608041250482232,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6308,-73.8186,24574,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6308,-73.8186,27360,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6309,-73.8175,23270,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6314,-73.8179,20465,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6328,-73.8171,24390,401 Boulev,1,1
401 Boulevard Labelle,J7A3T2,Rosemere,QC,45.6328,-73.8171,27996,401 Boulev,1,1
401 Kent St W,K9V4Z1,Lindsay,ON,44.3485,-78.7602,22589,401 Kent S,0,1
401 Kent St W,K9V4Z1,Lindsay,ON,44.3485,-78.7602,608041250482869,401 Kent S,1,1
401 Kent St W,K9V4Z1,Lindsay,ON,44.3485,-78.76,20655,401 Kent S,1,1
40242 Glenalder Place,V8B0G2,Squamish,BC,49.738,-123.133,21617,40242 Glen,0,0
4025 Dorchester Road,L2E7K8,Niagara Falls,ON,43.1147,-79.1118,608041250482974,4025 Dorch,0,0
40282 Glenalder Pl,V8B0G2,Squamish,BC,49.7351,-123.133,13766,40282 Glen,0,0
403 Bank Street,K2P1Y6,Ottawa,ON,45.4131,-75.6943,22126,403 Bank S,0,0
4030 Rue Ontario Est,H1W1T2,Montreal,QC,45.5502,-73.5413,608041250482251,4030 Rue O,0,0
4036 Rue Ontario E,H1W1T2,Montreal,QC,45.5497,-73.5413,608041250482425,4036 Rue O,0,0
4036 rue Sainte-Catherine Ouest,H3Z1P2,Westmount,QC,45.4882,-73.5858,608041250481985,4036 rue S,0,0
4038 Hwy 7 East,L3R2L5,Markham,ON,43.8598,-79.3166,21458,4038 Hwy 7,0,0
404 La Ronge Ave,S0J1L0,La Ronge,SK,55.1067,-105.281,24858,404 La Ron,0,0
40437 Tantalus Rd.,V0N1T0,Squamish,BC,49.7415,-123.134,22930,40437 Tant,0,0
40-445 St. Albert Trail,T8N6T9,St. Albert,AB,53.6462,-113.627,26351,40-445 St.,0,0
405 Sackville Drive,B4C2R9,Lower Sackville,NS,44.7644,-63.6768,22553,405 Sackvi,0,0
4050 boul.Josaphat Ranc,J1L3C6,Sherbrooke,QC,56.1304,-106.347,21306,4050 boul.,0,0
408 50TH STREET,T7E1T8,Edson,AB,53.5828,-116.432,21104,408 50TH S,0,0
4080 3rd ST E,T0L0T0,Claresholm,AB,50.0238,-113.585,21063,4080 3rd S,0,0
4080 Hwy. 7,L4L1A6,Woodbridge,ON,43.7876,-79.5587,23628,4080 Hwy. ,0,0
409 East Hills Blvd SE,T2A4X7,Calgary,AB,51.039,-113.909,21977,409 East H,0,0
41 Mapleview Drive East,L4N9A9,Barrie,ON,44.3341,-79.6822,27943,41 Maplevi,0,1
41 Mapleview Drive East,L4N9A9,Barrie,ON,46.2276,-60.2552,16558,41 Maplevi,1,1
"410 Baseline Road, Unit 100",T8H2A7,Sherwood Park,AB,53.5426,-113.293,18633,410 Baseli,0,0
4100 70 Ave,T9V1X3,Lloydminster,AB,53.2743,-110.048,23449,4100 70 Av,0,0
4100 BALDWIN ST S,L1R3H8,Whitby,ON,43.9178,-78.9603,21327,4100 BALDW,0,0
411 Bayfield Street,L4M6E5,Barrie,ON,44.4099,-79.708,22452,411 Bayfie,0,0
411 Confederation Rd,S7L5C3,Saskatoon,SK,52.1326,-106.726,18738,411 Confed,0,0
411 Louth Street,L2S4A2,St. Catharines,ON,43.1536,-79.2668,608041250482622,411 Louth ,0,0
4115 Walker Rd,N8W3T6,Windsor,ON,42.2609,-82.9699,21705,4115 Walke,0,0
4118 Walker Rd,N8W3T5,Windsor,ON,42.2606,-82.9669,23255,4118 Walke,0,0
412 St. Clair St,N7L3K5,Chatham,ON,42.4154,-82.2004,20583,412 St. Cl,0,0
4120 45A St,T4T1A9,Rocky Mountain House,AB,52.3615,-114.912,21874,4120 45A S,0,0
4120 Dixie Rd ,L4W4V8,Mississauga,ON,43.6246,-79.6056,608041250482968,4120 Dixie,0,0
4122 Calgary Trail,T6J6Y6,Edmonton,AB,53.4769,-113.496,26231,4122 Calga,0,0
4125 Boulevard Des Forges,G8Y1W1,Trois Rivieres,QC,46.3558,-72.5884,23314,4125 Boule,0,1
4125 Boulevard Des Forges,G8Y1W1,Trois Rivieres,QC,46.8164,-71.2558,22282,4125 Boule,1,1
413 Kensington Ave,S4A2A5,Estevan,SK,49.1443,-102.966,27257,413 Kensin,0,0
413 Main St NE,T0G2A4,SLAVE LAKE,AB,55.2801,-114.772,21886,413 Main S,0,0
4130 Rue Wellington,H4G1V7,Verdun,QC,45.4624,-73.5669,20713,4130 Rue W,0,0
4131 Rochdale Blvd,S4X4P7,Regina,SK,50.4965,-104.639,24920,4131 Rochd,0,0
4141 Dixie Rd,L4W1V5,Mississauga,ON,43.6254,-79.6044,22371,4141 Dixie,0,1
4141 Dixie Rd,L4W1V5,Mississauga,ON,43.6254,-79.6044,606211730371490,4141 Dixie,1,1
415 Montee industrielle et Commerciale,G5M1Y1,Rimouski,QC,48.439,-68.535,27293,415 Montee,0,0
415 The Westway,M9R1H5,Etobicoke,ON,43.6837,-79.5649,608041250482944,415 The We,0,0
"4151 Hazelbridge Way, #1050",V6X4J7,RICHMOND,BC,49.1834,-123.134,28763,4151 Hazel,0,1
"4151 Hazelbridge Way, #1230",V6X4J7,RICHMOND,BC,49.1836,-123.134,28624,4151 Hazel,1,1
"4151 Hazelbridge Way, #1295",V6X4J7,RICHMOND,BC,49.1836,-123.134,27411,4151 Hazel,1,1
"4151 Hazelbridge Way, #1410",V6X4J7,RICHMOND,BC,49.1836,-123.134,605251118011593,4151 Hazel,1,1
"4151 Hazelbridge Way, #1910",V6X4J7,RICHMOND,BC,49.1841,-123.134,608041250482275,4151 Hazel,1,1
"4151 Hazelbridge Way, #2082",V6X4J7,RICHMOND,BC,49.1817,-123.132,24734,4151 Hazel,1,1
"4151 Hazelbridge Way, #2750",V6X4J7,RICHMOND,BC,49.1836,-123.134,22893,4151 Hazel,1,1
4154 Rue Jean-Talon Est,H1S2V4,St-Leonard,QC,45.568,-73.5901,20717,4154 Rue J,0,0
4160 Baldwin St S,L1R3H8,Whitby,ON,43.9192,-78.9602,608041250482178,4160 Baldw,0,1
4160 Baldwin St S,L1R3H8,Whitby,ON,43.9192,-78.9601,20689,4160 Baldw,1,1
"4160 Baldwin St S, Bldg K, Unit 9",L1R3H8,Whitby,ON,43.9161,-78.9604,17073,4160 Baldw,1,1
417 Barkoff St,G8T2A5,Trois Rivieres,QC,46.3739,-72.5543,21579,417 Barkof,0,0
417 HWY 48,S0G3M0,Montmartre,SK,50.2213,-103.447,24849,417 HWY 48,0,0
419  boul. Jessop,G5L7Y5,Rimouski,QC,48.4675,-68.5127,20795,419  boul.,0,1
419  boul. Jessop,G5L7Y5,Rimouski,QC,48.4675,-68.5127,23696,419  boul.,1,1
419 Boul. Jessop,G5L7Y5,Rimouski,QC,48.4677,-68.5125,21587,419 Boul. ,0,0
419 Boulevard Jessop,G5L7Y5,Rimouski,QC,48.4682,-68.5159,608041250483487,419 Boulev,0,0
419 Byrne Rd #100,Z1A2N1,Yellowknife,NT,NULL,NULL,608041250483398,419 Byrne ,0,0
419 Centre St South,T1V2C2,High River,AB,50.5786,-113.871,21972,419 Centre,0,0
419 Kensington Avenue,S4A0X7,Estevan,SK,49.1415,-103.002,24880,419 Kensin,0,0
419 King St W,L1J2K5,Oshawa,ON,43.2603,-79.8817,17323,419 King S,0,1
419 King St W,L1J2K5,Oshawa,ON,43.2603,-79.8817,20648,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.2603,-79.8817,23309,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8894,-78.8791,25222,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8894,-78.8791,608041250482176,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8897,-78.8796,24012,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8916,-78.8804,20335,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8916,-78.8804,20377,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8916,-78.8804,22320,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8916,-78.8804,24587,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8916,-78.8804,27395,419 King S,1,1
419 King St W,L1J2K5,Oshawa,ON,43.8957,-78.8711,18291,419 King S,1,1
419 Rue du Sud,J2K2X6,Cowansville,QC,45.205,-72.7467,608041250483418,419 Rue du,0,0
"4190, Boul. St-Laurent",H2W1Z3,Montreal,QC,45.5181,-73.5818,24753,"4190, Boul",0,0
4-1st Street SW,R0G0J0,Carman,MB,49.5076,-98.0056,608041250483085,4-1st Stre,0,0
42 Overlea Blvd,M4H1B6,Toronto,ON,43.7066,-79.347,608041250483389,42 Overlea,0,1
42 Overlea Blvd,M4H1B6,Toronto,ON,43.7066,-79.347,608041250483390,42 Overlea,1,1
42 Queen Street,A2N3A7,Stephenville,NL,44.8962,-76.0109,23369,42 Queen S,0,0
420 Main St,R0C2Z0,Stonewall,MB,50.1326,-97.3257,17501,420 Main S,0,0
420 NINTH ST W,K6J0B3,Cornwall,ON,56.1304,-106.347,21257,420 NINTH ,0,0
420 VANSICKLE RD,L2S0C7,St. Catharines,ON,43.1541,-79.2693,21372,420 VANSIC,0,1
420 Vansickle Road,L2R6P9,St. Catharines,ON,43.1678,-79.2991,27975,420 Vansic,1,1
420 Vansickle Road,L2S0A4,St. Catharines,ON,43.1537,-79.2701,605251118011628,420 Vansic,1,1
420 Vansickle Road,L2S0C7,St. Catharines,ON,43.1533,-79.2685,23533,420 Vansic,1,1
4201 Rue St-Denis,H2J2K8,Montreal,QC,45.5217,-73.5785,608041250482229,4201 Rue S,0,0
4205 23 Avenue Northwest ,T6L5Z8,Edmonton,AB,53.4538,-113.401,608041250482902,4205 23 Av,0,0
4205 Rue Jean-Talon Ouest,H4P2T6,Montreal,QC,45.5002,-73.6471,17303,4205 Rue J,0,0
421 A Cumberland St,K1N9M2,Ottawa,ON,45.4284,-75.6889,608041250482984,421 A Cumb,0,0
421 Lahave Street,B4V3A2,Bridgewater,NS,44.3772,-64.5155,21678,421 Lahave,0,1
421 Lahave Street,B4V3A2,Bridgewater,NS,44.3777,-64.5158,20828,421 Lahave,1,1
421 Lahave Street,B4V3A2,Bridgewater,NS,44.3777,-64.5158,23377,421 Lahave,1,1
421 Lahave Street,B4V3A2,Bridgewater,NS,44.3777,-64.5158,27330,421 Lahave,1,1
421 Lahave Street,B4V3A2,Bridgewater,NS,44.378,-64.5144,28905,421 Lahave,1,1
4210 70TH AVE,T9V2X3,Lloydminster,AB,53.2758,-110.049,21368,4210 70TH ,0,0
4211 106 Street NW,T6J6L7,Edmonton,AB,53.479,-113.504,608041250482901,4211 106 S,0,0
4214 42nd AVE,T7S0A3,Whitecourt,AB,54.1314,-115.668,608041250483451,4214 42nd ,0,0
4218 Gateway Blvd. NW,T6J5H2,Edmonton,AB,53.4745,-113.492,27947,4218 Gatew,0,1
4218 Gateway Blvd. NW,T6J5H2,Edmonton,AB,53.4783,-113.493,27945,4218 Gatew,1,1
4219 75 Ave,T9V2X4,Lloydminster,AB,53.2741,-110.054,26276,4219 75 Av,0,0
4223-52 Avenue,T7S1X6,Whitecourt,AB,52.3299,-112.693,26382,4223-52 Av,0,0
4225 Boulevard Des Forges,G8Y1W1,Trois Rivieres,QC,46.3558,-72.5884,608041250482094,4225 Boule,0,1
4225 Boulevard Des Forges,G8Y1W2,Trois Rivieres,QC,46.3558,-72.5885,24019,4225 Boule,1,1
4225 Boulevard Des Forges,G8Y1W2,Trois Rivieres,QC,46.3562,-72.5891,25206,4225 Boule,1,1
4225 Boulevard Des Forges,G8Y1W2,Trois Rivieres,QC,46.3564,-72.5894,20747,4225 Boule,1,1
4225 Boulevard Des Forges,G8Y1W2,Trois Rivieres,QC,46.3564,-72.5894,24612,4225 Boule,1,1
4225 Boulevard Des Forges,G8Y1W2,Trois Rivieres,QC,46.357,-72.5866,24513,4225 Boule,1,1
4236 Rue Wellington ,H2J1X3,Verdun,QC,45.4614,-73.5669,608041250482244,4236 Rue W,0,0
424 Catherine St,K1R5T8,Ottawa,ON,45.4062,-75.6993,608041250483111,424 Cather,0,0
425 10th St,N4N1P8,Hanover,ON,44.1525,-81.0231,23490,425 10th S,0,0
425 15th Street East,S6V1G1,Prince Albert,SK,53.2072,-105.705,608041250482246,425 15th S,0,0
425 Algonquin Blvd E,P4N1B5,Timmins,ON,48.4756,-81.3231,608041250483166,425 Algonq,0,0
425 Boul Saint-Joseph,J8Y3Z9,Hull,QC,45.4457,-75.7341,27250,425 Boul S,0,0
425 Caradoc St. S,N7G2P5,Strathroy,ON,42.9474,-81.6116,606211730371463,425 Carado,0,1
"425 Caradoc Street South, Unit #1",N7G2P5,Strathroy,ON,42.947,-81.6126,26358,425 Carado,1,1
425 University Ave East,N2K4C9,Waterloo,ON,56.1304,-106.347,608041250481888,425 Univer,0,0
4250 - 137TH AVENUE,T5Y2W7,Edmonton,AB,53.5981,-113.407,13069,4250 - 137,0,0
4250 137 Ave,T5Y2W7,Edmonton,AB,53.5981,-113.407,28164,4250 137 A,0,0
4250 1re Avenue,G1H2S5,Charlesbourg,QC,45.9643,-70.6557,20791,4250 1re A,0,0
426 10th St,N4N1P9,Hanover,ON,44.1527,-81.0235,22823,426 10th S,0,0
4265 Lougheed Highway,V5C3Y6,Burnaby,BC,49.2663,-123.012,26278,4265 Lough,0,0
4270 Innes Road,K4A5E6,Ottawa,ON,45.4566,-75.4945,608041250482629,4270 Innes,0,0
4270 Rue Jean-Talon Est,H1S1J7,St-Leonard,QC,45.5671,-73.5885,22286,4270 Rue J,0,1
4270 Rue Jean-Talon Est,H1S1J7,St-Leonard,QC,45.5671,-73.5884,24754,4270 Rue J,1,1
4270 Rue Jean-Talon Est,H1S1J7,St-Leonard,QC,45.5671,-73.5884,28914,4270 Rue J,1,1
4270 Rue Jean-Talon Est,H1S1J7,St-Leonard,QC,45.5671,-73.5884,28990,4270 Rue J,1,1
4270 Rue Jean-Talon Est,H1S1J7,St-Leonard,QC,45.5676,-73.5904,24492,4270 Rue J,1,1
4270 Rue Jean-Talon Est,H1S2V4,St-Leonard,QC,45.5017,-73.5673,25162,4270 Rue J,1,1
4285 STRANDHERD DR Unit 7,K2J6E5,Nepean,ON,NULL,NULL,608041250483452,4285 STRAN,0,0
429 Coverdale Road,E1B3K3,Riverview,NB,46.0654,-64.8013,18582,429 Coverd,0,0
429 Main Street,A0G3A0,Lewisporte,NL,49.2811,-123.1,23815,429 Main S,0,0
43 Main Street,A0M1C0,Channel-Port Aux Basques,NL,46.4513,-67.6107,23823,43 Main St,0,0
430 Connell Street,E7M5R5,Woodstock,NB,46.1749,-67.6041,608041250482801,430 Connel,0,0
430 Main Street East,N9Y1A7,Kingsville,ON,43.251,-79.8527,608041250482533,430 Main S,0,0
430 Topsail Road,A1E4N1,St. John's,NL,47.5344,-52.7499,23395,430 Topsai,0,1
430 Topsail Road,A1E4N1,St. John's,NL,47.5344,-52.7499,23397,430 Topsai,1,1
430 Topsail Road,A1E4N1,St. John's,NL,47.5344,-52.7499,607111353092238,430 Topsai,1,1
430 Topsail Road,A1E4N1,St. John's,NL,47.5349,-52.751,25168,430 Topsai,1,1
430 Topsail Road,A1E4N1,St. John's,NL,47.5349,-52.751,608041250482154,430 Topsai,1,1
4300 Steeles Ave East,L3R0Y5,Markham,ON,43.8183,-79.3309,608041250481907,4300 Steel,0,1
4300 Steeles Ave East,L3R0Y5,Markham,ON,43.8262,-79.3063,23663,4300 Steel,1,1
4300 Steeles Avenue East,L3R0Y5,Markham,ON,43.826,-79.3062,24065,4300 Steel,1,1
4300 Steeles Avenue East,L3R0Y5,Markham,ON,43.826,-79.3057,22597,4300 Steel,1,1
4300 Steeles Avenue East,L3R0Y5,Markham,ON,43.8262,-79.3063,24690,4300 Steel,1,1
4300 Steeles Avenue East,L3R0Y5,Markham,ON,43.8263,-79.3063,608041250481908,4300 Steel,1,1
4300 Steeles Avenue East,L3R0Y5,Markham,ON,43.8263,-79.3063,608041250483215,4300 Steel,1,1
4307 130 Ave SE,T2Z3V8,Calgary,AB,50.9307,-113.971,22721,4307 130 A,0,1
4307 130 Ave. SE,T2Z3V8,Calgary,AB,50.9299,-113.97,24067,4307 130 A,1,1
"4307-130 Avenue SE, unit 90",T2Z3V8,Calgary,AB,50.9309,-113.969,26211,4307-130 A,0,0
4309B 56 Street,T9A1V4,Wetaskiwin,AB,52.9659,-113.391,21881,4309B 56 S,0,0
431 Main St SW,T0G2A4,SLAVE LAKE,AB,55.2863,-114.771,21824,431 Main S,0,0
4312 Innes Road,K4A5E6,Orleans,ON,45.4589,-75.4932,21992,4312 Innes,0,0
4313 Wellington Road South,N6E2Z8,London,ON,42.9194,-81.2123,20407,4313 Welli,0,1
4313 Wellington Road South,N6E2Z8,London,ON,42.9207,-81.211,16570,4313 Welli,1,1
4314 Main St.,V0N1B4,Whistler,BC,49.2465,-123.101,22931,4314 Main ,0,0
4315 Strandherd Dr,K2J5P8,Barrhaven,ON,45.2718,-75.784,608041250482012,4315 Stran,0,1
4315 Strandherd Dr,K2J5P8,Nepean,ON,45.2707,-75.7817,163401505581689,4315 Stran,1,1
4331 - 52 AVE,T7S1X6,Whitecourt,AB,52.3776,-114.91,21093,4331 - 52 ,0,0
4333 50 Ave,T0A3A3,St. Paul,AB,53.9909,-111.278,608041250483135,4333 50 Av,0,0
4338 Main St. ,V0N1B4,Whistler,BC,47.917,-66.012,608041250482833,4338 Main ,0,0
435 DURHAM ST E,N0G2V0,Walkerton,ON,44.1288,-81.1518,21152,435 DURHAM,0,0
435 Stone Rd West,N1G2X6,Guelph,ON,43.5183,-80.2388,608041250482085,435 Stone ,0,1
435 Stone Rd West,N1G2X6,Kitchener,ON,43.5201,-80.2336,28801,435 Stone ,1,1
435 Stone Rd West,N1G2X6,Guelph,ON,43.5187,-80.238,23947,435 Stone ,1,1
435 Stone Rd West,N1G2X6,Guelph,ON,43.5187,-80.2374,22909,435 Stone ,1,1
435 Stone Rd. W,N1G2X6,Guelph,ON,43.5187,-80.238,20374,435 Stone ,1,1
435 Stone Rd. W,N1G2X6,Guelph,ON,43.5187,-80.238,20608,435 Stone ,1,1
435 Stone Rd. W,N1G2X6,Guelph,ON,49.232,-123.119,20305,435 Stone ,1,1
435 Stone Road West,N1G2X6,Guelph,ON,43.5183,-80.2388,25086,435 Stone ,1,1
435 Stone Road West,N1G2X6,Guelph,ON,43.5187,-80.238,24563,435 Stone ,1,1
435 Stone Road West,N1G2X6,Guelph,ON,43.5187,-80.238,608041250482862,435 Stone ,1,1
435 Stone Road West,N1G2X6,Guelph,ON,45.457,-76.7758,23241,435 Stone ,1,1
436 Rue Jean-Talon Ouest,H3N1R2,Montreal,QC,45.5292,-73.6226,24762,436 Rue Je,0,0
437 Parliament Street,M5A3A1,Toronto,ON,43.6621,-79.367,608041250483026,437 Parlia,0,0
437 Rue du Pont ,J9L2R8,Mont-Laurier,QC,46.5515,-75.4993,605251118011656,437 Rue du,0,0
4371 Walker Rd,N8W3T6,Windsor,ON,56.1304,-106.347,18273,4371 Walke,0,0
4375 Boulevard Des Forges,G8Y5N9,Trois Rivieres,QC,46.3581,-72.5879,20456,4375 Boule,0,0
4379 WALKER ROAD,N8W3T6,Windsor,ON,42.2571,-82.9657,27966,4379 WALKE,0,1
4379 WALKER ROAD,N8W3T6,Windsor,ON,42.3149,-83.0364,12618,4379 WALKE,1,1
4380 No. 3 RD UNIT 1450,V6X3V7,RICHMOND,BC,49.182,-123.136,608041250483447,4380 No. 3,0,0
439 Government St,P8N2Z4,Dryden,ON,49.7869,-92.8279,605251118011646,439 Govern,0,0
4396 King Street East,N2G3W6,Kitchener,ON,43.4312,-80.4039,17079,4396 King ,0,0
4399 Rue St-Denis,H2L2L2,Montreal,QC,45.5235,-73.5813,26405,4399 Rue S,0,0
44 1st Ave NW,S9H0M6,Swift Current,SK,50.2828,-107.801,24926,44 1st Ave,0,0
44 Argyle St North,N3W1B8,Caledonia,ON,43.0741,-79.9517,22032,44 Argyle ,0,0
44 Cedar Pointe Drive,L4N5R7,Barrie,ON,44.3824,-79.7127,22651,44 Cedar P,0,1
44 Cedar Pointe Drive,L4N5R7,Barrie,ON,44.4118,-76.8036,23639,44 Cedar P,1,1
44 Clock Tower Rd,M3C0G3,North York,ON,43.7339,-79.3455,23355,44 Clock T,0,0
44 Dracup Ave N,S3N3W1,Yorkton,SK,51.2119,-102.451,24837,44 Dracup ,0,0
44 James St,B2G1R7,Antigonish,NS,45.6157,-62.0031,21694,44 James S,0,0
44 Main Street,A0K4N0,Rocky Harbour,NL,46.288,-67.5143,23821,44 Main St,0,0
44 Maple Valley Road,A2H6L8,Corner Brook,NL,48.9471,-57.9161,25167,44 Maple V,0,1
44 Maple Valley Road,A2H6L8,Corner Brook,NL,48.9471,-57.9161,608041250482157,44 Maple V,1,1
44 Maple Valley Road,A2H6L8,Corner Brook,NL,48.9472,-57.9167,24053,44 Maple V,1,1
44 Maple Valley Road,A2H6L8,Corner Brook,NL,48.9474,-57.9168,23378,44 Maple V,1,1
44 Lower Cove Road,E4E1T6,Sussex,NB,45.6955,-64.4362,28655,44 Lower C,0,0
440 Dundas St. Southwest,N4S1C1,Woodstock,ON,43.1298,-80.7591,608041250483424,440 Dundas,0,0
440 Harrop Dr,L9T3H2,Milton,ON,43.5306,-79.8857,22053,440 Harrop,0,0
440 Rue Bouvier,G2J1E3,Quebec,QC,46.8396,-71.2688,20404,440 Rue Bo,0,1
440 Rue Bouvier,G2J1E3,Quebec ,QC,46.8396,-71.2688,16567,440 Rue Bo,1,1
4400 32ND ST.,V1T9H2,Vernon,BC,50.2759,-119.274,13730,4400 32ND ,0,0
441 Principale Ouest,J1X2B2,Magog,QC,45.2665,-72.1543,22083,441 Princi,0,0
4410 17 Street Northwest,T6T0C1,Edmonton,AB,49.4648,-119.588,18635,4410 17 St,0,0
4410 50 Ave SE,T2B3R4,Calgary,AB,51.0094,-113.969,21929,4410 50 Av,0,0
4411 Walker Road,N8W3T6,Windsor,ON,42.2558,-82.9648,20424,4411 Walke,0,1
4411 Walker Road,N8W3T6,Windsor,ON,42.2558,-82.9648,16595,4411 Walke,1,1
4412 27th St,V1T4Y4,Vernon,BC,50.2883,-119.262,21525,4412 27th ,0,0
442 Holland Street W,L3Z0A2,Bradford,ON,44.1092,-79.587,22464,442 Hollan,0,0
442 Millen Rd Unit 110,L8E6H2,Stoney Creek,ON,43.2353,-79.7146,608041250482346,442 Millen,0,0
4420 Railway Ave,T9X1A4,Vermilion,AB,53.3509,-110.836,21870,4420 Railw,0,0
4425 Rochdale Blvd.,S4X4R3,Regina,SK,45.4629,-73.8307,16101,4425 Rochd,0,0
4427 HWY 16 W,V8G5L5,Terrace,BC,54.5121,-128.58,27317,4427 HWY 1,0,0
443 – 300 Taylor Road,L0S1J0,Niagara on the Lake,ON,43.1578,-79.1725,28782,443 – 300 ,0,0
443 The Queensway South,L4P3J4,Keswick,ON,44.2146,-79.4642,21117,443 The Qu,0,0
4438 King St. East,N2G3W6,Kitchener,ON,43.4061,-80.3921,20410,4438 King ,0,1
4438 King Street East,N2P2G4,Kitchener,ON,43.4061,-80.3921,16575,4438 King ,1,1
4438 Sheppard Avenue East,M1S1V2,Scarborough,ON,43.7881,-79.2665,608041250482281,4438 Shepp,0,0
444 Barrydowne Road,P3A3T3,Sudbury,ON,44.0729,-79.4834,22817,444 Barryd,0,0
444 Yonge Street,M5B2H4,Toronto,ON,43.6607,-79.3841,23777,444 Yonge ,0,1
444 Yonge Street,M5B2H4,Toronto,ON,43.6607,-79.3841,24720,444 Yonge ,1,1
444 Yonge Street ,M5B2H4,Toronto,ON,43.6932,-79.4001,608041250483030,444 Yonge ,1,1
4440 Boulevard Robert-Bourassa,H7E0B8,Laval,QC,45.6122,-73.6873,26270,4440 Boule,0,0
4450 Rochdale Blvd,S4X4N9,Regina,SK,50.4983,-104.644,18642,4450 Rochd,0,0
4455 Rue St-Denis,H2J2L2,Montreal,QC,45.5237,-73.5823,22657,4455 Rue S,0,0
446 GREAT NORTHERN RD,P6B4Z9,Sault Ste Marie,ON,46.5414,-84.3151,21357,446 GREAT ,0,0
448 rue Blainville Est,J7E1N9,Ste-Therese,QC,45.6421,-73.8163,608041250483492,448 rue Bl,0,0
449 University Avenue,C1A8K3,Charlottetown,PE,46.2493,-63.1385,23872,449 Univer,0,0
44A Rexdale Blvd,M9W5Z3,Etobicoke,ON,43.7137,-79.5587,608041250482938,44A Rexdal,0,0
45 Cartier Boulevard,E4W3W6,Richibucto,NB,46.6738,-64.8725,23573,45 Cartier,0,0
45 Clock Tower Rd,M3C0G4,Toronto,ON,43.7342,-79.3437,29017,45 Clock T,0,0
45 du Plateau,J9A3G1,Gatineau,QC,45.4344,-75.7699,20707,45 du Plat,0,0
45 Keltic Dr,B1S1E2,Sydney,NS,46.1085,-60.2258,21688,45 Keltic ,0,0
45 Overlea Blvd.,M4C1C3,Toronto,ON,43.6808,-79.3211,24731,45 Overlea,0,1
45 Overlea Blvd.,M4H1C3,Toronto,ON,43.7067,-79.3459,22966,45 Overlea,1,1
45 Overlea Blvd.,M4H1C2,Toronto,ON,43.7056,-79.346,606211730371522,45 Overlea,1,1
45 Overlea Blvd.,M4H1C3,Toronto,ON,43.7058,-79.346,608041250482515,45 Overlea,1,1
45 Red Maple Road,L4B4M6,Richmond Hill,ON,43.842,-79.4231,17308,45 Red Map,0,0
